name,fuel,seller_type,gear_box,owner,torque,production_year,km_driven,mileage,engine,max_power,seats
Volkswagen Ameo,Diesel,Individual,Automatic,First Owner,250Nm@ 1500-3000rpm,0.9459459459459438,0.03473862677380981,0.5173809523809524,0.2932885906040268,0.27155,0.24999999999999997
Land Rover,Diesel,Individual,Automatic,Third Owner,420Nm@ 2000rpm,0.8108108108108141,0.03283221547023118,0.30238095238095236,0.5218120805369127,0.46925,0.24999999999999997
Chevrolet Enjoy,Diesel,Individual,Manual,Second Owner,172.5Nm@ 1750rpm,0.9189189189189193,0.021181924170583986,0.4333333333333333,0.2093959731543624,0.18434999999999999,0.41666666666666663
Maruti 800,Petrol,Individual,Manual,Third Owner,59Nm@ 2500rpm,0.621621621621621,0.01694545460707592,0.38333333333333336,0.057718120805369116,0.0925,0.16666666666666666
Maruti Wagon,Petrol,Individual,Manual,First Owner,113Nm@ 4200rpm,0.9189189189189193,0.016733631128900514,0.48857142857142855,0.19228187919463088,0.2045,0.24999999999999997
Hyundai Elite,Diesel,Individual,Manual,First Owner,224nm@ 1500-2750rpm,0.9459459459459438,0.01694545460707592,0.5366666666666666,0.25906040268456376,0.22190000000000001,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.7837837837837824,0.023723805908688826,0.5452380952380952,0.2093959731543624,0.185,0.24999999999999997
Peugeot 309,Diesel,Individual,Manual,Third Owner,190Nm@ 2000rpm,0.37837837837837895,0.046600741551632394,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Hyundai i20,Diesel,Individual,Manual,First Owner,219.7Nm@ 1500-2750rpm,0.9189189189189193,0.022876511995987215,0.5366666666666666,0.25906040268456376,0.22182500000000002,0.24999999999999997
Maruti Wagon,Petrol,Individual,Manual,Second Owner,90Nm@ 3500rpm,0.8918918918918948,0.008472515480059785,0.48833333333333334,0.12550335570469798,0.16760000000000003,0.24999999999999997
Tata Indica,Diesel,Individual,Manual,Second Owner,140Nm@ 1800-3000rpm,0.8378378378378386,0.023679746625228343,0.5952380952380952,0.25906040268456376,0.17250000000000001,0.24999999999999997
Honda Amaze,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8918918918918948,0.014827219825321886,0.6142857142857143,0.2932885906040268,0.2465,0.24999999999999997
Honda Brio,Petrol,Individual,Manual,Second Owner,109Nm@ 4500rpm,0.7837837837837824,0.04109333111907191,0.4619047619047618,0.19261744966442954,0.217,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,Second Owner,69Nm@ 3500rpm,0.8378378378378386,0.05083721111514047,0.5414285714285714,0.057718120805369116,0.11825,0.24999999999999997
Hyundai EON,Petrol,Individual,Manual,First Owner,74.5Nm@ 4000rpm,0.8378378378378386,0.021181924170583986,0.5023809523809524,0.06375838926174496,0.138,0.24999999999999997
Tata Nano,Petrol,Individual,Manual,Fourth & Above Owner,"48@ 3,000+/-500(NM@ rpm)",0.7297297297297334,0.012878443826108175,0.6190476190476191,0.0,0.08750000000000001,0.16666666666666666
Nissan Sunny,Diesel,Individual,Manual,Third Owner,200Nm@ 2000rpm,0.7837837837837824,0.046600741551632394,0.5152380952380953,0.2808724832214765,0.212,0.24999999999999997
Mercedes-Benz New,Diesel,Individual,Automatic,Second Owner,400Nm@ 1400-2800rpm,0.6756756756756772,0.05083721111514047,0.35333333333333333,0.5097315436241611,0.425,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,First Owner,62Nm@ 3000rpm,0.7297297297297334,0.04236427198812433,0.469047619047619,0.057718120805369116,0.11574999999999999,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.7297297297297334,0.05083721111514047,0.4238095238095238,0.2093959731543624,0.1875,0.24999999999999997
Volkswagen Vento,Diesel,Individual,Manual,Second Owner,250Nm@ 1500-2500rpm,0.7837837837837824,0.05507368067864853,0.489047619047619,0.3268456375838926,0.259,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,Second Owner,90Nm@ 3500rpm,0.7567567567567579,0.032196745035704966,0.4980952380952381,0.12550335570469798,0.16774999999999998,0.24999999999999997
Volkswagen Jetta,Diesel,Individual,Manual,Third Owner,320Nm@ 1750-2500rpm,0.7837837837837824,0.046600741551632394,0.46023809523809517,0.45100671140939597,0.34525,0.24999999999999997
Mahindra Scorpio,Diesel,Individual,Manual,First Owner,290Nm@ 1800-2800rpm,0.7567567567567579,0.0406696841627211,0.2869047619047619,0.5218120805369127,0.3,0.5
Maruti Swift,Diesel,Individual,Automatic,First Owner,190Nm@ 2000rpm,0.9459459459459438,0.03812780242461626,0.6761904761904761,0.2093959731543624,0.185,0.24999999999999997
Ford Figo,Diesel,Individual,Manual,First Owner,160Nm@ 2000rpm,0.8108108108108141,0.010590750261813818,0.47619047619047616,0.2600671140939598,0.17024999999999998,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.7027027027027017,0.03812780242461626,0.4595238095238095,0.2093959731543624,0.18475000000000003,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.7027027027027017,0.06947767719457597,0.4595238095238095,0.2093959731543624,0.18475000000000003,0.24999999999999997
Honda Amaze,Petrol,Individual,Manual,Second Owner,109Nm@ 4500rpm,0.8108108108108141,0.05083721111514047,0.42857142857142855,0.19261744966442954,0.21675,0.24999999999999997
Maruti A-Star,Petrol,Individual,Manual,Second Owner,90Nm@ 3500rpm,0.7297297297297334,0.027960275472196896,0.45238095238095233,0.12550335570469798,0.16524999999999998,0.24999999999999997
Tata New,Diesel,Individual,Manual,First Owner,320Nm@ 1700-2700rpm,0.7297297297297334,0.10591131544074535,0.33166666666666667,0.5218120805369127,0.34500000000000003,0.41666666666666663
Hyundai Verna,Diesel,Individual,Manual,Second Owner,259.9Nm@ 1900-2750rpm,0.7567567567567579,0.06651214850012031,0.5314285714285714,0.3214765100671141,0.31575,0.24999999999999997
Hyundai Verna,Diesel,Individual,Manual,Second Owner,259.9Nm@ 1900-2750rpm,0.7567567567567579,0.06651214850012031,0.5314285714285714,0.3214765100671141,0.31575,0.24999999999999997
Renault KWID,Petrol,Individual,Manual,First Owner,91Nm@ 4250rpm,0.9189189189189193,0.014827219825321886,0.5478571428571428,0.12583892617449663,0.1675,0.24999999999999997
Mahindra Scorpio,Diesel,Individual,Manual,Second Owner,"28.3@ 1,700-2,200(kgm@ rpm)",0.6756756756756772,0.04236427198812433,0.30238095238095236,0.6661073825503355,0.2915,0.5833333333333334
Datsun GO,Petrol,Individual,Manual,Second Owner,104Nm@ 4000rpm,0.8918918918918948,0.02965486329760012,0.46285714285714286,0.19261744966442954,0.1675,0.41666666666666663
Tata Manza,Diesel,Individual,Manual,Second Owner,200Nm@ 1750-3000rpm,0.7297297297297334,0.012708985043567853,0.5028571428571429,0.2093959731543624,0.222,0.24999999999999997
Mahindra Bolero,Diesel,Individual,Manual,First Owner,195Nm@ 1400-2200rpm,0.9459459459459438,0.01694545460707592,0.39285714285714285,0.2916107382550335,0.17500000000000002,0.41666666666666663
Maruti Alto,Petrol,Individual,Manual,Second Owner,69Nm@ 3500rpm,0.8378378378378386,0.012708985043567853,0.5414285714285714,0.057718120805369116,0.11825,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.8378378378378386,0.02965486329760012,0.5452380952380952,0.2093959731543624,0.185,0.24999999999999997
Chevrolet Spark,Petrol,Individual,Manual,Second Owner,90.3Nm@ 4200rpm,0.6486486486486527,0.025418393734092055,0.42857142857142855,0.12449664429530202,0.155,0.24999999999999997
Maruti Ciaz,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.9189189189189193,0.025418393734092055,0.6688095238095237,0.2093959731543624,0.22125,0.24999999999999997
Honda City,Petrol,Individual,Manual,Second Owner,146Nm@ 4800rpm,0.7837837837837824,0.033891332861108195,0.4,0.2929530201342282,0.29075,0.24999999999999997
Maruti Ciaz,Diesel,Individual,Manual,Second Owner,200Nm@ 1750rpm,0.8918918918918948,0.02965486329760012,0.6688095238095237,0.2093959731543624,0.22125,0.24999999999999997
Skoda Fabia,Diesel,Individual,Manual,Second Owner,180Nm@ 2000rpm,0.8108108108108141,0.06354661980566467,0.49666666666666665,0.1929530201342282,0.1875,0.24999999999999997
Maruti Zen,Petrol,Individual,Manual,Second Owner,84Nm@ 3500rpm,0.6486486486486527,0.06354661980566467,0.4333333333333333,0.14664429530201342,0.16,0.24999999999999997
Ford Ikon,Petrol,Individual,Manual,Third Owner,130@ 2500(kgm@ rpm),0.567567567567572,0.010590750261813818,0.33809523809523806,0.3265100671140939,0.23,0.24999999999999997
Skoda Rapid,Diesel,Individual,Automatic,Second Owner,250Nm@ 1500-2500rpm,0.9189189189189193,0.014827219825321886,0.5171428571428571,0.2932885906040268,0.2715,0.24999999999999997
Hyundai Xcent,Diesel,Individual,Manual,First Owner,190.24nm@ 1750-2250rpm,0.9459459459459438,0.02033463025788237,0.6047619047619047,0.18859060402684566,0.184925,0.24999999999999997
Volkswagen Polo,Diesel,Individual,Manual,First Owner,180Nm@ 2000rpm,0.7837837837837824,0.084728967623205,0.5254761904761904,0.1929530201342282,0.18475000000000003,0.24999999999999997
Hyundai Santro,Petrol,Individual,Manual,Third Owner,190Nm@ 2000rpm,0.45945945945945965,0.03812780242461626,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.8648648648648631,0.057191915460402566,0.633095238095238,0.2093959731543624,0.185,0.24999999999999997
Chevrolet Enjoy,Diesel,Individual,Manual,Second Owner,172.5Nm@ 1750rpm,0.8918918918918948,0.046600741551632394,0.4333333333333333,0.2093959731543624,0.18434999999999999,0.41666666666666663
Hyundai Verna,Diesel,Individual,Manual,Second Owner,259.8Nm@ 1900-2750rpm,0.7837837837837824,0.06185203198026144,0.5314285714285714,0.3214765100671141,0.31579999999999997,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,First Owner,69Nm@ 3500rpm,0.9459459459459438,0.018640042432479145,0.588095238095238,0.057718120805369116,0.11825,0.24999999999999997
Hyundai i10,Petrol,Individual,Manual,First Owner,111.7Nm@ 4000rpm,0.8108108108108141,0.02965486329760012,0.4847619047619047,0.19228187919463088,0.19725,0.24999999999999997
Tata Indica,Diesel,Individual,Manual,First Owner,"12.5@ 2,500(kgm@ rpm)",0.567567567567572,0.11480790152411229,0.4,0.2620805369127517,0.155,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,Third Owner,62Nm@ 3000rpm,0.621621621621621,0.05083721111514047,0.469047619047619,0.057718120805369116,0.11574999999999999,0.24999999999999997
Mahindra Bolero,Diesel,Individual,Manual,First Owner,195Nm@ 1400-2200rpm,0.8648648648648631,0.025418393734092055,0.38,0.6372483221476509,0.15525,0.41666666666666663
Maruti Ciaz,Petrol,Individual,Manual,First Owner,130Nm@ 4000rpm,0.9459459459459438,0.01694545460707592,0.49357142857142855,0.2513422818791946,0.22774999999999998,0.24999999999999997
Hyundai EON,Petrol,Individual,Manual,First Owner,74.5Nm@ 4000rpm,0.9459459459459438,0.010590750261813818,0.5023809523809524,0.06375838926174496,0.138,0.24999999999999997
Hyundai Grand,Petrol,Individual,Manual,First Owner,113.75nm@ 4000rpm,0.9729729729729755,0.006354280698305751,0.44999999999999996,0.19228187919463088,0.20465,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,First Owner,69Nm@ 3500rpm,0.9189189189189193,0.011438044174515433,0.588095238095238,0.057718120805369116,0.11825,0.24999999999999997
Maruti Baleno,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.9189189189189193,0.014827219825321886,0.6521428571428571,0.2093959731543624,0.185,0.24999999999999997
Maruti A-Star,Petrol,Individual,Manual,First Owner,90Nm@ 3500rpm,0.8378378378378386,0.01694545460707592,0.45238095238095233,0.12550335570469798,0.16524999999999998,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,Third Owner,69Nm@ 3500rpm,0.8378378378378386,0.01694545460707592,0.5414285714285714,0.057718120805369116,0.11825,0.24999999999999997
Mahindra Scorpio,Diesel,Individual,Manual,First Owner,280Nm@ 1800-2800rpm,0.8648648648648631,0.03188409358191807,0.36666666666666664,0.5218120805369127,0.3,0.41666666666666663
Tata Indigo,Diesel,Individual,Manual,First Owner,140Nm@ 1800-3000rpm,0.7837837837837824,0.05083721111514047,0.5483333333333333,0.25906040268456376,0.17250000000000001,0.24999999999999997
Hyundai EON,Petrol,Individual,Manual,First Owner,94.14Nm@ 3500rpm,0.8918918918918948,0.025418393734092055,0.48333333333333334,0.12550335570469798,0.170125,0.24999999999999997
Hyundai EON,Petrol,Individual,Manual,First Owner,74.5Nm@ 4000rpm,0.8378378378378386,0.01694545460707592,0.5023809523809524,0.06375838926174496,0.138,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,Second Owner,62Nm@ 3000rpm,0.6756756756756772,0.033891332861108195,0.469047619047619,0.057718120805369116,0.11574999999999999,0.24999999999999997
Tata Indigo,Diesel,Individual,Manual,Second Owner,140Nm@ 1800-3000rpm,0.7567567567567579,0.02965486329760012,0.5611904761904761,0.25906040268456376,0.17500000000000002,0.24999999999999997
Hyundai Verna,Diesel,Individual,Manual,Second Owner,259.8Nm@ 1900-2750rpm,0.7837837837837824,0.04236427198812433,0.5314285714285714,0.3214765100671141,0.31579999999999997,0.24999999999999997
Mahindra XUV500,Diesel,Individual,Manual,First Owner,330Nm@ 1600-2800rpm,0.8108108108108141,0.0076252215673581715,0.35952380952380947,0.5218120805369127,0.35000000000000003,0.41666666666666663
Tata Indigo,Diesel,Individual,Manual,First Owner,135Nm@ 2500rpm,0.7297297297297334,0.07413779371443484,0.4545238095238095,0.25906040268456376,0.17250000000000001,0.24999999999999997
Hyundai i10,Petrol,Individual,Manual,Second Owner,111.8Nm@ 4000rpm,0.7297297297297334,0.02965486329760012,0.4847619047619047,0.19228187919463088,0.19725,0.24999999999999997
Mahindra Bolero,Diesel,Individual,Manual,Second Owner,195Nm@ 1400-2200rpm,0.7567567567567579,0.03891705670429781,0.38,0.6372483221476509,0.15525,0.41666666666666663
Tata Indigo,Petrol,Individual,Manual,First Owner,"10.7@ 2,600(kgm@ rpm)",0.6756756756756772,0.04236427198812433,0.36190476190476184,0.19093959731543622,0.1625,0.24999999999999997
Renault KWID,Petrol,Individual,Manual,First Owner,72Nm@ 4386rpm,0.8918918918918948,0.004236045916551717,0.5992857142857143,0.05872483221476513,0.13325,0.24999999999999997
Maruti Ertiga,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.9459459459459438,0.014827219825321886,0.5838095238095238,0.2093959731543624,0.22125,0.41666666666666663
Ford Figo,Diesel,Individual,Manual,Second Owner,160Nm@ 2000rpm,0.8108108108108141,0.05083721111514047,0.47619047619047616,0.2600671140939598,0.17024999999999998,0.24999999999999997
Hyundai Grand,Petrol,Individual,Manual,First Owner,114Nm@ 4000rpm,0.8918918918918948,0.012708985043567853,0.44999999999999996,0.19228187919463088,0.20500000000000002,0.24999999999999997
Renault KWID,Petrol,Individual,Manual,First Owner,72Nm@ 4386rpm,0.8918918918918948,0.025418393734092055,0.5992857142857143,0.05872483221476513,0.13325,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,First Owner,90Nm@ 3500rpm,0.8378378378378386,0.02965486329760012,0.5702380952380952,0.12550335570469798,0.167625,0.24999999999999997
Hyundai i10,Petrol,Individual,Manual,Second Owner,111.8Nm@ 4000rpm,0.8108108108108141,0.02965486329760012,0.4847619047619047,0.19228187919463088,0.19725,0.24999999999999997
Hyundai Creta,Diesel,Individual,Manual,First Owner,219.7Nm@ 1500-2750rpm,0.8918918918918948,0.05507368067864853,0.509047619047619,0.25906040268456376,0.22175,0.24999999999999997
Hyundai Creta,Diesel,Individual,Manual,First Owner,219.7Nm@ 1500-2750rpm,0.8918918918918948,0.05634462154770095,0.509047619047619,0.25906040268456376,0.22175,0.24999999999999997
Volkswagen Vento,Diesel,Individual,Manual,Third Owner,250Nm@ 1500-2500rpm,0.7297297297297334,0.05083721111514047,0.489047619047619,0.3268456375838926,0.259,0.24999999999999997
Volkswagen Ameo,Petrol,Individual,Manual,First Owner,95Nm@ 3000-4300rpm,0.9729729729729755,0.008472515480059785,0.46285714285714286,0.12583892617449663,0.1875,0.24999999999999997
Ford Figo,Petrol,Individual,Manual,First Owner,102Nm@ 4000rpm,0.7837837837837824,0.010590750261813818,0.3714285714285714,0.19194630872483223,0.17500000000000002,0.24999999999999997
Tata Nano,Petrol,Individual,Manual,First Owner,51Nm@ 4000+/-500rpm,0.7837837837837824,0.03812780242461626,0.6047619047619047,0.0,0.09369999999999999,0.16666666666666666
Maruti A-Star,Petrol,Individual,Manual,Third Owner,90Nm@ 3500rpm,0.7027027027027017,0.0593101502421566,0.45238095238095233,0.12550335570469798,0.16524999999999998,0.24999999999999997
Honda City,Diesel,Dealer,Manual,First Owner,200Nm@ 1750rpm,0.9189189189189193,0.043635212857176746,0.6095238095238096,0.2932885906040268,0.24475000000000002,0.24999999999999997
Toyota Innova,Diesel,Dealer,Manual,First Owner,343Nm@ 1400-2800rpm,0.9189189189189193,0.009743456349112205,0.3257142857142857,0.5936241610738254,0.36950000000000005,0.41666666666666663
Honda City,Diesel,Dealer,Manual,First Owner,200Nm@ 1750rpm,0.8648648648648631,0.05422638676594692,0.6190476190476191,0.2932885906040268,0.2465,0.24999999999999997
Volkswagen Polo,Diesel,Individual,Manual,First Owner,230Nm@ 1500-2500rpm,0.8648648648648631,0.013979925912620273,0.4795238095238095,0.2932885906040268,0.222,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,Second Owner,62Nm@ 3000rpm,0.7027027027027017,0.02965486329760012,0.469047619047619,0.057718120805369116,0.11574999999999999,0.24999999999999997
Hyundai Santro,Petrol,Individual,Manual,Fourth & Above Owner,96.1Nm@ 3000rpm,0.7567567567567579,0.01694545460707592,0.0,0.15503355704697988,0.155,0.24999999999999997
Tata Indigo,Petrol,Individual,Manual,Fourth & Above Owner,124Nm@ 3500rpm,0.6756756756756772,0.01694545460707592,0.3059523809523809,0.25906040268456376,0.249,0.24999999999999997
Tata Indica,Diesel,Individual,Manual,First Owner,135Nm@ 2500rpm,0.7567567567567579,0.033891332861108195,0.40476190476190477,0.2620805369127517,0.1775,0.24999999999999997
Maruti Ciaz,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8648648648648631,0.02965486329760012,0.6240476190476191,0.2093959731543624,0.22125,0.24999999999999997
Toyota Innova,Diesel,Individual,Manual,First Owner,200Nm@ 1400-3400rpm,0.8108108108108141,0.04236427198812433,0.3092857142857143,0.6275167785234899,0.2515,0.5
Mahindra Xylo,Diesel,Individual,Manual,Second Owner,260 Nm at 1800-2200 rpm,0.7027027027027017,0.03812780242461626,0.3333333333333333,0.6288590604026845,0.28,0.5
Ford Figo,Diesel,Individual,Manual,Second Owner,160Nm@ 2000rpm,0.7837837837837824,0.04744803546433401,0.47619047619047616,0.2600671140939598,0.17,0.24999999999999997
Honda Civic,Petrol,Individual,Manual,First Owner,"17.5@ 4,300(kgm@ rpm)",0.7567567567567579,0.021181924170583986,0.369047619047619,0.3942953020134228,0.33,0.24999999999999997
Hyundai Xcent,Diesel,Individual,Manual,Second Owner,180.4Nm@ 1750-2500rpm,0.8648648648648631,0.026265687646793667,0.5809523809523809,0.1664429530201342,0.1775,0.24999999999999997
